92700,-1.87,-4.45,1015.65,1014.41,4.12,12.69,0.06,0.1,50.49,136.17
108460,-7.78,-9.4,1036.96,1010.4,1.35,6.96,0.16,0.0,50.57,24.52
476360,0.3,-6.62,1013.85,1018.3,15.92,12.56,0.03,0.1,50.51,109.28
92910,-2.28,-4.96,1010.18,1015.73,7.85,13.75,0.05,0.2,50.1,152.29
14080,0.2,-4.23,1004.1,1005.93,10.29,23.17,0.0,0.0,66.16,336.51
74800,0.75,-2.04,1007.08,1017.59,8.77,12.37,0.16,0.0,50.72,261.12
725945,2.38,-1.15,1009.7,1018.38,21.32,9.98,0.03,0.0,50.15,164.38
293670,-5.88,-8.81,993.4,1024.56,34.03,7.84,0.05,0.0,88.97,131.88
549450,-0.8,-9.13,1028.5,1026.8,16.14,11.17,0.0,0.0,72.74,128.12
125300,-2.08,-5.29,1004.63,1020.34,6.53,10.06,0.04,2.3,67.94,63.5
74810,0.44,-1.98,1011.16,1020.3,7.88,12.53,0.09,0.1,86.31,148.17
725895,-2.94,-7.01,965.96,1021.4,24.76,9.54,0.03,2.3,50.04,230.38
725910,2.01,-4.14,1006.67,1013.32,37.12,12.91,0.14,0.0,66.64,356.15
385450,-0.48,-5.58,1010.72,1022.0,19.07,10.44,0.04,0.1,76.73,328.4
259170,-21.39,-28.84,1010.96,1022.09,51.01,32.19,0.0,0.0,93.67,292.18
471540,-2.17,-12.0,995.04,1013.47,11.38,10.36,0.0,0.0,75.74,30.35
488660,21.56,16.02,934.2,982.49,17.31,10.89,0.0,0.0,0.76,275.26
471060,-1.48,-9.17,1017.7,1023.04,13.39,7.02,0.02,0.89,50.04,298.01
104100,-0.36,-3.18,1015.49,1017.65,11.97,17.13,0.08,8.2,86.39,162.13
298140,-16.65,-18.92,1024.31,1031.54,41.97,12.29,0.0,10.6,54.28,90.73
471550,0.0,-9.67,1021.7,1023.0,18.07,6.66,0.04,0.0,73.89,189.89
624400,2.96,-3.31,1015.2,1019.1,19.36,12.8,0.02,0.0,50.91,63.92
547140,-0.63,-10.39,1027.9,1026.1,17.66,9.67,0.0,0.0,40.34,290.54
718550,-13.15,-17.41,984.3,1023.7,18.44,14.11,0.0,3.4,50.02,26.6
283190,-7.45,-11.03,1010.2,1020.69,26.24,9.58,0.03,15.8,97.95,171.54
38820,-0.64,-2.94,1009.67,1014.35,11.02,12.58,0.18,0.0,61.0,59.42
995930,1.82,1.71,1038.27,1035.5,2.76,9.66,0.0,0.0,56.86,330.63
38790,1.53,-0.94,1017.41,1019.24,12.46,24.68,0.0,0.0,25.18,271.02
225220,-14.23,-16.57,1014.24,977.53,21.15,14.8,0.16,1.8,82.98,63.38
23240,-6.5,-9.59,972.68,1002.56,59.57,7.11,0.07,9.7,55.57,231.61
38840,1.55,-0.58,1018.43,1015.15,15.15,18.6,0.04,0.0,50.22,54.56
943510,21.53,16.21,979.3,1010.99,50.59,11.31,0.0,0.0,82.97,150.35
23290,-6.98,-7.36,952.72,1008.6,4.9,6.52,0.07,0.0,50.33,284.06
145420,-0.85,-5.79,1005.69,1025.3,11.22,3.0,0.05,2.1,92.06,325.62
288070,-17.86,-21.6,1024.06,1023.8,8.67,11.48,0.0,8.4,50.52,88.22
724456,-1.2,-6.37,1015.9,1022.3,14.45,14.67,0.06,0.4,51.19,52.49
28070,-19.37,-21.88,991.03,1005.13,19.0,10.18,0.03,10.8,95.8,13.23
601070,6.02,1.56,1024.41,1022.6,11.17,6.7,0.26,0.0,58.65,123.42
479310,4.97,-0.48,1013.69,1013.28,15.43,15.41,0.14,0.0,91.26,184.02
724450,-4.1,-9.06,989.49,1023.4,16.08,17.56,0.06,1.2,62.74,253.55
724455,-2.75,-6.86,1020.71,1024.6,13.82,16.32,0.1,1.5,50.42,88.17
724454,-2.66,-9.49,1006.6,1015.25,14.19,12.02,0.0,0.0,19.98,322.27
724453,-1.8,-6.12,1023.61,1021.0,14.01,15.28,0.0,0.0,88.15,2.75
10590,-14.61,-17.84,1002.93,1001.4,12.12,17.89,0.01,0.0,54.66,196.86
711210,-7.2,-11.44,934.9,1020.0,19.78,14.5,0.0,2.1,50.07,181.69
722031,4.8,0.44,1009.04,1015.93,13.36,14.04,0.04,0.0,50.18,61.63
25620,-2.32,-4.62,1002.41,1009.8,28.49,14.16,0.02,3.0,50.1,189.12
722030,14.62,9.47,1019.83,1019.5,15.47,18.34,0.11,0.0,80.23,111.08
722029,16.08,12.08,1006.76,1007.91,13.26,14.2,0.03,0.0,50.33,21.78
25625,-1.05,-3.39,1003.13,992.58,11.43,12.72,0.0,0.0,79.76,274.74
722016,19.63,15.28,1005.7,1018.66,14.56,13.1,0.0,0.0,57.78,203.29
722022,15.87,10.76,1011.73,1041.37,13.19,14.68,0.0,0.0,13.64,274.46
25630,-0.7,-3.13,1005.07,1007.3,16.5,17.99,0.08,0.0,79.78,91.52
252060,-32.38,-35.21,1055.54,1032.51,30.86,3.97,0.15,26.3,92.71,147.3
307030,-15.09,-17.35,1027.08,1019.46,8.22,5.47,0.07,0.0,50.08,225.27
356710,-9.2,-12.73,1003.18,1027.7,17.08,10.71,0.01,5.2,50.04,236.1
272080,-10.32,-12.82,1000.05,1018.86,8.56,7.58,0.09,12.1,50.11,231.39
515730,-1.72,-11.78,1036.73,1031.0,18.64,2.98,0.0,0.0,72.18,116.8
723635,-1.6,-10.17,1029.05,1020.27,14.96,13.65,0.0,0.0,51.17,174.0
203530,-13.22,-15.52,1021.02,1015.11,18.86,27.57,0.04,2.5,50.55,4.85
221130,-11.73,-14.09,1004.74,1008.61,19.65,17.36,0.03,10.77,52.57,257.37
234120,-15.23,-17.38,1012.22,1013.72,21.16,12.99,0.22,10.0,50.33,174.64
911650,14.64,9.31,1011.24,1015.8,20.38,21.07,0.12,0.0,85.7,303.56
601270,5.91,0.73,1057.91,1025.6,32.9,20.19,0.0,0.0,29.37,321.37
287910,-13.27,-15.54,1016.2,1006.25,19.28,24.54,0.01,11.6,82.5,92.88
322870,-18.08,-21.78,1007.73,1004.59,25.35,19.33,0.06,11.18,92.43,132.64
724030,-4.0,-10.07,1009.0,1020.28,20.16,15.65,0.1,0.49,50.15,324.56
322850,-24.47,-28.21,1003.01,1012.01,34.34,16.14,0.0,0.0,44.56,48.89
984280,17.31,12.29,1014.6,1012.7,15.32,13.69,0.0,0.0,27.07,85.24
833620,22.97,17.42,997.28,1011.6,13.31,9.06,0.01,0.0,51.03,264.3
678850,9.37,4.9,900.4,908.09,41.42,8.27,0.07,0.0,50.13,9.87
410300,7.21,-1.18,986.2,1013.2,10.46,6.15,0.0,0.0,36.7,110.63
150140,-3.03,-5.01,1001.2,1002.62,8.49,9.07,0.0,0.8,50.06,336.34
375530,-1.34,-5.83,982.05,1004.66,18.62,5.59,0.0,0.0,9.12,174.16
716010,-7.85,-10.61,941.82,1012.83,17.41,17.93,0.21,4.45,50.1,185.0
21200,-11.02,-13.47,977.75,1012.11,44.53,6.93,0.07,31.3,50.49,170.7
786410,13.79,7.66,898.81,1008.35,40.8,21.07,0.0,0.0,34.47,46.7
820990,22.44,18.85,1016.14,1009.95,18.43,14.45,0.0,0.0,91.82,4.16
160980,-0.39,-4.39,1017.4,1022.79,5.83,7.81,0.26,0.0,58.57,351.24
820980,22.12,19.97,1003.23,1002.88,11.45,10.85,0.15,0.0,50.32,80.86
716000,-4.03,-6.63,1012.33,1012.7,10.84,30.1,0.2,0.2,83.76,349.08
160990,-0.1,-4.3,1005.16,1004.53,5.26,4.97,0.04,0.0,49.72,176.54
517770,2.12,-8.71,941.19,1028.81,24.3,7.03,0.0,0.0,89.06,202.34
116830,-2.97,-4.82,930.97,934.9,11.85,20.83,0.08,9.8,81.58,75.94
722034,10.92,6.1,1012.54,1025.44,16.5,21.0,0.02,0.0,91.31,33.54
722033,-1.35,-2.75,997.29,1000.9,8.19,17.35,0.0,0.0,81.05,130.81
722032,-6.03,-11.14,1001.64,1017.61,15.08,20.34,0.0,0.0,3.21,157.16
722039,15.58,11.1,1025.99,1020.4,14.29,12.55,0.01,0.0,82.99,146.45
722054,-1.29,-8.67,1048.81,1030.71,15.91,9.34,0.0,0.0,26.61,261.65
722038,13.63,9.93,1017.23,1014.05,12.26,12.05,0.29,0.0,50.29,210.19
722053,11.93,7.08,1012.73,1007.16,14.5,14.99,0.05,0.0,61.85,301.8
722037,17.0,15.61,993.07,1023.29,13.38,17.65,0.07,0.0,50.13,153.96
711220,-12.32,-17.79,859.34,1024.38,22.52,8.52,0.01,15.2,70.24,105.12
722052,-0.85,-8.44,996.89,990.88,15.72,13.29,0.0,0.0,96.65,240.5
637930,9.01,-0.92,981.46,962.55,26.76,14.16,0.0,0.0,72.34,238.61
64900,-0.75,-3.91,990.35,1016.96,13.54,16.56,0.14,1.0,62.18,304.44
29700,-2.66,-4.43,1005.67,1006.08,15.94,15.2,0.05,3.4,66.78,115.04
64901,2.83,-0.28,983.81,972.1,10.88,23.17,0.0,0.0,82.56,340.78
477650,0.3,-5.45,1017.42,1021.5,17.08,13.31,0.07,0.0,50.04,342.39
338690,-2.03,-4.24,1015.79,1020.41,5.36,13.24,0.02,0.8,50.18,110.45
726130,-19.29,-24.32,831.37,850.39,51.57,71.12,0.3,10.69,56.95,194.61
432010,15.59,3.39,964.49,1010.3,9.04,4.53,0.09,0.0,55.09,63.19
726116,-9.69,-13.44,1017.76,1014.8,15.68,8.93,0.11,6.2,50.24,62.36
477640,0.96,-5.65,1019.3,1020.27,10.2,9.54,0.06,0.0,50.47,251.76
306180,-21.25,-23.56,1043.73,1046.34,40.83,4.09,0.0,0.0,13.49,173.6
133970,-4.68,-7.47,976.51,1021.57,12.69,9.05,0.12,2.77,57.44,6.54
723449,-0.3,-7.75,998.7,989.0,14.75,14.35,0.0,0.0,80.58,123.77
570730,1.7,-6.56,1031.44,1026.6,10.22,9.42,0.01,0.0,95.62,83.99
723448,-0.95,-7.72,1003.76,1026.6,11.67,9.13,0.0,0.0,26.71,192.98
710563,-10.66,-16.39,1015.88,1018.47,31.12,8.83,0.0,0.0,46.56,144.16
723425,8.44,6.48,999.78,1002.8,14.93,18.21,0.0,0.0,82.02,85.26
710561,-12.03,-15.63,1014.52,1021.4,21.55,6.92,0.0,0.0,44.13,355.38
602100,3.42,-4.85,912.8,900.6,16.59,2.79,0.0,0.0,78.13,202.98
723429,-0.24,-8.41,1023.18,1021.2,15.06,8.84,0.0,0.0,33.17,0.86
728520,-20.21,-23.32,1001.3,1033.5,22.84,13.59,0.0,8.8,85.05,290.11
728575,-9.47,-12.6,1006.46,1028.47,20.86,20.53,0.0,0.0,66.73,57.04
812250,20.19,16.85,1007.9,1012.6,57.01,7.28,0.07,0.0,50.64,269.22
847210,17.54,13.49,1003.8,1010.7,10.94,29.2,0.0,0.0,3.93,215.54
154500,-1.76,-4.31,1002.34,1019.5,6.12,8.93,0.01,1.7,67.44,143.48
433710,18.46,12.93,1003.98,1010.7,5.34,3.92,0.02,0.0,50.1,257.82
76410,5.68,1.86,1013.74,1019.2,12.29,25.46,0.61,0.0,60.64,262.23
433690,16.81,13.28,1023.28,1011.5,7.37,3.95,0.0,0.0,61.89,89.61
76415,3.06,-0.96,1000.92,1019.98,10.46,14.39,0.0,0.0,59.23,4.46
14670,-0.4,-3.83,998.59,999.19,36.52,22.52,0.09,0.0,50.25,233.63
532760,-7.97,-15.85,916.78,1030.96,29.31,21.27,0.0,0.0,51.12,262.87
276480,-13.22,-15.7,1010.75,1017.58,8.83,12.54,0.08,5.4,50.33,201.84
74710,-1.78,-4.44,935.1,936.86,15.79,8.07,0.04,1.2,65.64,162.85
726115,-2.02,-5.04,1022.04,1005.36,12.86,6.15,0.0,0.0,41.11,94.65
29720,-2.77,-4.47,1012.49,1010.56,9.3,11.23,0.06,4.3,85.22,73.49
29800,-2.92,-4.39,942.64,1008.6,15.28,27.24,0.02,0.0,96.62,29.42
726114,-6.31,-10.66,1020.5,1012.84,12.05,7.73,0.0,0.0,76.11,241.32
247960,-41.6,-44.25,1006.65,1038.6,35.04,3.7,1.16,0.0,63.94,125.02
126700,0.0,-3.13,981.1,1021.7,11.4,13.88,0.0,0.0,9.3,57.58
477641,0.13,-7.29,1046.64,1029.67,11.75,6.67,0.0,0.0,12.98,224.5
152000,-1.44,-3.42,1012.4,1019.5,6.19,10.15,0.04,0.9,50.04,246.77
108930,-2.84,-5.17,1007.07,1019.98,12.84,5.92,0.14,10.7,74.17,33.7
30660,0.46,-2.94,1012.01,1009.61,22.76,19.34,0.05,0.1,50.16,259.44
13060,-0.2,-7.99,1028.33,1045.6,55.61,18.73,0.0,0.0,89.17,147.77
619900,7.15,3.87,1012.96,1010.4,16.38,11.31,0.26,0.0,50.45,221.8
152005,-2.46,-3.69,999.63,996.36,6.18,7.76,0.0,0.0,70.65,12.28
30680,0.19,-3.12,976.39,1006.4,22.5,23.08,0.07,0.1,74.17,134.51
691494,-4.98,-5.58,986.75,991.3,3.91,5.18,0.0,0.0,61.61,272.82
171150,-0.2,-3.39,1024.4,1020.56,7.38,18.57,0.11,0.3,59.42,250.78
477720,1.93,-5.25,1014.48,1020.1,15.73,10.77,0.04,0.0,59.5,149.6
723118,2.85,-3.64,1019.98,1019.53,14.88,12.45,0.07,0.0,59.21,338.29
723123,-3.3,-4.03,986.81,991.81,8.49,8.63,0.0,0.0,70.18,117.57
723075,1.5,-4.67,1018.5,1019.42,9.26,13.79,0.13,0.3,50.16,301.01
723122,6.88,3.29,994.76,1017.69,14.99,5.66,0.0,0.0,24.17,31.91
723074,3.09,-3.61,996.58,987.49,14.71,12.08,0.0,0.0,71.41,267.68
321950,-6.44,-9.18,1003.67,1005.59,10.51,40.24,0.16,4.8,63.54,147.58
723120,0.49,-6.53,988.0,1020.08,23.6,14.09,0.27,0.0,50.14,148.62
723126,0.6,-9.73,1003.1,1001.06,25.61,14.04,0.0,0.0,24.32,5.63
723125,1.99,-3.96,1011.48,1014.89,15.49,11.9,0.16,0.0,50.48,227.65
723124,0.7,-6.28,1014.19,1022.96,13.68,10.73,0.1,0.0,86.3,79.78
401030,5.84,2.5,1037.77,1011.2,8.27,14.06,1.61,0.0,50.16,114.22
64785,-0.3,-2.99,1002.2,1004.14,8.15,17.13,0.0,0.0,2.73,26.23
726250,-11.95,-16.5,1004.22,1022.04,20.21,6.4,0.2,12.1,58.16,77.4
726248,-12.27,-15.7,1020.06,1024.59,13.49,14.78,0.0,0.0,63.92,39.05
431890,29.15,23.72,1014.11,1014.8,6.7,5.2,0.0,0.0,8.77,53.71
726270,-16.02,-19.31,1018.07,1020.82,23.02,31.5,0.05,14.6,96.01,309.49
172020,-2.34,-7.43,945.55,1017.24,10.87,7.18,0.07,0.7,50.2,76.23
64790,-0.3,-2.44,1019.02,1017.18,8.96,13.06,0.08,0.1,83.77,354.42
338830,-4.57,-7.03,1011.93,1029.91,8.72,8.01,0.0,1.0,89.85,2.3
64780,0.0,-2.27,1011.04,1009.38,8.02,15.92,0.07,0.1,75.04,253.03
124240,-2.78,-5.94,1011.62,1016.79,11.33,11.28,0.04,0.9,50.17,36.82
729000,-21.69,-24.7,993.43,992.62,24.03,37.34,0.05,39.4,50.21,160.8
475700,-4.36,-7.61,1005.71,1017.89,13.89,7.43,0.13,9.2,77.18,250.76
728990,0.92,-2.75,1028.12,1033.35,36.71,16.14,0.0,0.0,93.49,7.81
604591,2.83,-3.26,1010.91,1002.7,10.13,30.26,0.0,0.0,85.82,208.98
154090,-8.06,-15.67,1025.27,1030.48,9.71,6.48,0.0,1.0,71.85,355.74
729010,-22.88,-28.45,937.65,999.1,5.72,33.13,0.2,14.6,50.45,172.18
124250,-2.53,-5.24,1019.28,1019.4,8.52,14.94,0.01,0.0,50.16,232.12
32750,1.81,-0.72,971.89,990.89,24.61,31.57,0.07,0.0,77.53,64.06
728980,-2.78,-5.88,1027.53,1031.67,24.64,7.48,0.0,0.0,69.8,163.45
579720,5.01,2.31,1023.14,1024.41,9.52,6.12,0.11,0.0,51.58,286.67
963230,20.83,17.82,1015.44,1011.0,15.69,8.37,0.0,0.0,77.18,260.71
703050,-6.36,-9.27,983.43,1001.34,16.26,24.34,0.03,1.6,91.05,69.26
764235,-0.19,-18.85,1033.97,1016.49,22.25,4.68,0.0,0.0,60.39,100.51
71430,1.25,-1.18,1007.92,1018.26,11.53,12.46,0.06,0.0,58.06,27.3
729280,-7.78,-11.55,908.54,1033.46,48.93,6.01,0.02,14.6,50.45,163.48
243960,-28.9,-30.82,1014.58,1022.64,18.65,17.06,0.0,0.0,50.39,212.47
226760,-8.11,-10.9,1010.52,1013.08,19.89,11.77,0.04,11.7,99.15,144.53
351080,-16.12,-18.12,1015.9,1010.87,7.27,14.62,0.01,6.0,50.18,124.81
121420,0.0,-1.45,984.33,1001.96,9.63,28.67,0.0,0.0,32.99,5.59
277300,-9.71,-11.81,1001.6,1018.74,11.52,9.37,0.0,10.9,50.36,233.67
726873,-7.03,-10.76,1017.01,1022.6,38.05,10.51,0.0,12.1,85.3,29.94
477940,1.92,-3.15,1003.89,1006.36,10.77,16.01,0.0,0.0,81.37,292.24
431280,14.12,3.4,959.5,1012.4,6.9,7.84,0.15,0.0,76.03,154.68
726876,-2.46,-3.78,1016.09,984.57,16.22,10.67,0.0,0.0,21.06,313.01
726865,-6.75,-10.11,992.52,997.86,16.61,1.41,0.0,0.0,17.24,240.37
277310,-3.36,-5.39,1010.97,1017.5,8.31,18.55,0.03,1.9,75.84,121.6
726871,-1.75,-5.49,1044.91,1031.95,32.89,6.96,0.0,3.45,79.62,305.03
325240,-14.84,-17.48,1008.04,1009.7,31.94,13.2,0.0,0.0,91.16,30.71
637140,6.54,-8.49,994.47,997.86,29.2,10.94,0.0,0.0,37.76,96.25
83970,3.71,0.37,1015.18,1022.9,10.07,10.93,0.02,0.0,50.21,211.4
467460,7.96,4.43,1016.64,1018.1,8.75,11.82,0.0,0.0,4.53,120.47
115090,-2.2,-4.38,997.58,1016.04,13.04,10.54,0.03,0.5,50.09,188.09
543420,-9.59,-16.84,1023.02,1027.0,6.39,10.56,0.0,0.0,80.5,114.05
423390,8.6,-1.2,1002.78,1012.71,2.59,1.67,0.0,0.0,27.0,72.12
574260,7.37,3.26,1023.36,1022.3,7.89,4.54,0.01,0.0,50.12,284.56
238430,-25.68,-27.87,1014.02,1018.06,3.18,5.23,0.01,0.0,56.57,173.88
23310,-17.74,-19.61,987.88,981.87,23.36,3.66,0.01,0.0,54.67,161.27
163100,6.47,1.17,1009.2,1017.29,14.37,13.98,0.22,0.0,50.29,318.41
467480,8.17,4.98,1017.94,1018.44,4.24,9.91,0.0,0.0,52.02,235.02
764120,4.4,-2.72,1012.31,1014.3,16.28,5.43,0.0,0.0,3.94,207.47
764125,5.01,0.21,983.92,1005.94,9.07,9.73,0.0,0.0,46.4,236.07
140260,-1.89,-5.01,986.36,1013.56,8.1,7.59,0.15,2.5,50.55,27.11
949830,11.06,3.65,1010.01,1004.97,21.02,26.14,0.0,0.0,55.96,42.42
35961,1.14,-2.88,1003.84,1004.12,6.56,13.43,0.01,0.0,66.54,141.08
71400,1.47,-0.22,1014.7,1030.6,11.15,27.93,0.22,0.0,68.27,274.52
296120,-15.9,-18.66,1023.19,1027.53,12.41,13.5,0.02,5.8,70.16,83.94
729430,-10.68,-13.68,943.57,1032.11,49.14,11.41,0.0,6.3,50.67,195.27
404280,3.69,-0.83,1017.33,1018.2,10.08,17.17,0.02,0.0,95.36,324.55
35951,1.7,-1.74,1000.04,992.98,8.1,10.43,0.04,0.0,50.44,273.32
722107,-0.66,-8.23,1015.78,1016.31,15.37,7.98,0.0,0.0,27.12,237.42
722106,13.45,7.78,1016.47,1019.8,16.82,14.01,0.13,0.0,50.23,321.23
412180,15.15,4.72,987.9,1005.2,9.24,17.08,0.0,0.0,97.95,79.63
60740,0.54,-1.83,998.33,1003.78,10.36,18.41,0.0,0.0,5.12,175.76
722111,10.03,6.26,1014.28,1027.29,14.61,8.79,0.0,0.0,3.57,18.02
722110,11.13,5.35,1018.4,1020.42,23.33,15.19,0.07,0.0,73.02,128.18
722109,3.0,-2.25,983.05,985.77,15.38,10.43,0.0,0.0,29.28,313.55
722108,14.31,9.62,1009.9,1013.53,15.28,13.8,0.0,0.0,41.5,305.73
360220,-12.84,-15.54,1010.23,1031.2,16.61,14.64,0.02,7.6,84.82,202.16
343000,-2.92,-5.13,1010.9,1018.2,6.28,16.86,0.02,3.2,80.42,194.59
722250,1.92,-4.09,1017.9,1021.4,13.52,7.16,0.08,0.0,64.79,195.82
442980,-6.36,-14.02,1007.55,1030.2,50.11,7.46,0.0,0.0,64.32,282.98
722249,-7.15,-12.72,1008.36,1012.22,16.4,14.38,0.0,0.0,6.51,293.18
722255,2.88,-3.84,1008.5,1021.3,16.08,12.87,0.11,0.0,50.08,324.81
167543,7.25,0.92,998.29,1003.92,11.17,22.27,0.0,0.0,12.09,296.2
167540,4.85,-0.99,1016.3,1015.3,12.13,20.98,0.1,0.0,85.16,104.31
320610,-19.29,-22.17,1013.3,1014.5,16.11,17.51,0.07,7.9,50.09,227.64
722252,-1.3,-2.09,1007.2,989.04,6.62,16.38,0.0,0.0,59.81,64.96
722243,6.87,-0.31,1005.71,1008.95,12.37,5.95,0.0,0.0,0.07,61.13
711430,-11.25,-13.8,992.0,1022.75,20.83,8.56,0.05,19.4,50.23,326.59
724361,-3.96,-8.81,995.44,1020.4,14.47,13.49,0.0,0.0,19.19,308.55
895710,-0.48,-7.6,987.99,990.47,28.16,20.25,0.0,0.0,13.05,34.57
663180,8.82,3.04,1008.7,1010.57,30.49,8.73,0.15,0.0,50.21,172.51
724365,-3.35,-5.95,982.37,983.96,14.94,11.58,0.0,0.0,31.93,23.39
724371,-1.33,-4.94,994.8,1012.06,7.91,12.87,0.0,0.0,35.63,42.66
270830,-12.76,-16.56,1007.45,1013.88,33.71,8.45,0.03,7.5,50.2,293.51
724375,-3.0,-8.19,1027.78,1020.98,11.7,12.57,0.06,0.0,93.11,17.87
479290,8.22,2.12,1008.65,1012.4,15.8,16.78,0.16,0.0,70.69,139.55
724373,-1.95,-6.34,1011.24,1017.1,15.03,15.77,0.04,0.0,50.3,150.73
984400,12.0,10.15,1015.88,1014.28,22.13,16.88,0.34,0.0,50.46,241.12
239730,-20.13,-22.47,1021.4,1029.3,36.2,12.4,0.01,19.9,54.28,160.87
560330,-8.81,-17.97,626.3,625.01,26.64,13.81,0.01,0.0,50.5,89.73
716344,-3.09,-6.44,1028.47,1020.88,17.41,20.14,0.0,0.0,32.08,299.68
315730,-20.13,-25.12,1019.09,1010.65,15.7,10.43,0.05,4.1,50.27,334.75
716290,-10.3,-14.01,997.69,1018.58,13.62,13.26,0.04,3.1,79.79,51.1
408110,7.92,1.55,1013.6,1009.51,2.19,7.5,0.15,0.0,78.22,126.93
67530,-2.0,-7.39,902.73,903.8,20.36,8.72,0.1,18.3,50.74,355.64
575540,5.61,1.6,1020.98,1023.51,10.8,5.45,0.02,0.0,70.04,259.94
408090,4.2,-2.36,850.2,1014.6,11.62,13.64,0.0,0.0,23.72,165.19
716293,-8.15,-12.62,1022.07,1020.07,18.02,11.27,0.0,0.0,17.2,223.14
151970,-2.56,-4.06,999.35,1021.69,2.63,6.58,0.0,7.3,98.76,225.31
619800,6.97,2.75,1008.39,1010.3,15.39,18.9,0.37,0.0,97.81,100.0
656600,16.75,13.22,1016.96,1008.8,7.04,8.25,0.0,0.0,18.44,122.09
936140,11.38,8.91,1014.13,1011.15,24.89,12.4,0.06,0.0,50.32,222.25
30630,-0.75,-3.67,999.65,1009.16,30.04,20.75,0.16,0.6,50.01,233.47
294770,-7.96,-8.51,1013.72,965.55,38.61,6.47,0.0,9.3,50.33,34.33
400830,-1.02,-7.65,1010.09,995.13,19.94,4.89,0.0,0.0,12.21,313.32
171240,-3.29,-6.19,969.89,1019.49,8.17,12.04,0.05,0.7,50.08,144.77
477820,4.6,-4.61,999.15,1000.23,11.52,19.64,0.0,0.0,59.86,106.03
126250,-2.84,-9.15,878.55,911.15,30.32,9.82,0.0,8.8,80.35,156.17
123360,-10.85,-13.94,1007.3,1020.9,5.08,7.28,0.0,6.8,50.14,278.29
432370,20.9,9.97,988.85,1011.4,7.43,7.48,0.0,0.0,98.72,139.04
582510,1.19,-3.58,1024.79,1026.0,15.92,11.73,0.07,0.0,50.12,295.5
31590,3.76,0.55,1023.38,1032.6,17.91,5.17,0.0,0.0,97.95,151.22
727836,-0.26,-3.93,1041.66,1016.25,9.39,4.26,0.05,6.3,50.29,144.43
727840,-1.95,-6.63,1004.41,1022.69,21.61,11.76,0.03,1.0,54.82,97.06
154990,-1.28,-3.82,1022.27,1020.39,7.75,14.01,0.03,0.1,48.61,56.11
476810,1.86,-7.21,998.36,996.32,11.99,18.41,0.01,0.0,50.11,344.18
727845,-0.8,-4.01,1007.3,1006.14,20.24,10.56,0.01,0.0,69.01,119.53
846770,17.54,14.46,937.47,1005.99,10.96,11.19,0.38,0.0,50.06,136.14
747688,3.27,-3.44,1009.63,1018.48,12.92,17.15,0.2,0.0,95.07,323.29
297360,-13.3,-15.61,1012.16,1030.68,13.33,4.44,0.03,13.2,50.08,345.91
717374,-11.48,-14.11,992.77,992.55,18.42,10.98,0.0,0.0,49.96,191.81
717375,-10.68,-15.21,1027.45,1022.7,17.5,12.17,0.0,0.0,23.05,286.84
623601,4.36,-0.39,1003.77,1011.1,10.64,24.11,0.0,0.0,66.66,197.07
947030,27.92,3.83,995.0,1007.19,50.0,8.73,0.0,0.0,91.58,34.14
72650,1.4,-1.51,1014.15,1017.89,11.45,11.87,0.15,0.0,93.61,247.18
143070,0.65,-3.65,1009.4,1016.15,8.52,11.69,0.02,0.0,87.17,149.23
72700,-1.64,-4.94,1027.13,1021.88,6.75,8.08,0.0,3.5,66.66,26.47
548230,0.39,-10.96,1020.21,1026.4,10.85,11.77,0.0,0.0,43.57,80.55
725035,-3.18,-9.83,1019.91,1018.7,15.86,20.52,0.12,0.9,99.26,205.23
725033,-1.8,-9.29,1019.46,1018.47,14.27,13.62,0.08,0.0,50.96,31.45
110100,-2.4,-4.84,1003.89,1016.5,5.83,10.5,0.08,1.1,58.59,95.51
725038,-6.73,-11.81,1002.2,1013.0,21.68,14.55,0.0,0.0,11.7,26.47
725037,-4.67,-11.64,1010.31,1018.89,18.21,14.44,0.08,0.0,87.98,270.69
725036,-7.3,-11.5,1020.0,1019.2,18.19,10.99,0.02,0.1,50.06,323.44
725025,-3.01,-9.88,1001.65,1004.9,19.44,16.89,0.02,0.2,50.52,7.86
725046,-3.27,-8.26,1017.46,1017.3,15.04,16.35,0.1,0.0,50.05,241.36
28750,-8.19,-9.88,1004.94,1005.0,18.31,14.85,0.03,7.1,50.05,156.96
725045,-4.26,-10.64,998.77,1001.26,14.84,16.43,0.17,0.0,50.02,90.13
25360,-1.76,-2.86,971.4,1008.0,9.94,17.09,0.21,0.0,50.1,358.11
165970,5.2,1.33,1011.59,1012.65,13.41,17.22,0.19,0.0,78.54,71.11
483030,25.17,17.64,1015.89,1012.05,8.4,1.3,0.0,0.0,36.61,13.65
413140,10.17,3.13,962.23,965.28,10.78,28.98,0.0,0.0,55.11,306.22
25350,-1.27,-2.96,987.3,972.49,9.39,11.66,0.0,0.0,38.57,224.77
443470,-4.89,-12.35,872.2,1030.7,46.17,16.24,0.0,0.0,35.3,229.59
711970,-10.48,-12.31,1008.5,1010.9,13.72,29.26,0.25,25.25,50.08,170.32
538210,-2.01,-13.43,928.38,1029.0,18.33,5.82,0.0,0.0,0.81,306.53
941170,9.41,5.92,1005.4,1007.3,34.26,5.15,0.93,0.0,88.97,216.17
129420,-1.0,-4.43,1004.21,1020.25,8.8,11.25,0.07,0.9,50.33,296.06
